AccID	138011N	138011T	138228N	138228T	138239N	138239T
CASC2	2	0	0	4	1	0
SIGLEC22P	0	0	0	0	0	0
CASC3	175	191	183	548	243	494
RNU6-1262P	0	0	0	0	0	0
CASC1	8	1	0	30	1	0
IGKV1OR-2	0	0	0	0	0	0
LOC645960	0	0	0	0	0	0
ODCP	0	0	0	0	0	0
RNU6-1263P	0	0	0	0	0	0
CASD1	174	248	75	180	146	57
LOC645949	0	0	0	0	0	1
MIR1283-1	0	0	0	0	0	0
MIR1283-2	0	0	0	0	0	0
SPATA9	2	6	4	4	1	1
SIGLEC20P	0	0	0	0	0	0
SPATA1	13	7	14	5	7	0
OR56A7P	0	0	0	0	0	0
SPATA2	7	1	5	10	3	19
LOC645978	0	0	0	0	0	0
SPATA3	0	0	0	0	0	0
SPATA4	0	0	0	0	0	0
SPATA5	113	63	99	140	136	129
SPATA6	76	32	57	188	60	23
SPATA7	87	70	56	103	43	12
SPATA8	0	0	0	0	0	0
ZNF415P1	0	0	0	0	0	0
ODF1	0	0	0	0	0	0
SIGLEC21P	0	0	0	0	0	0
ODF2	109	104	138	561	150	663
ODF3	0	0	0	0	0	0
ODF4	0	0	0	0	0	0
RABL2A	18	12	14	49	22	18
LOC645967	0	0	0	0	0	0
RABL2B	36	31	18	50	35	62
LOC645965	0	0	0	0	0	0
RNU6-1261P	0	0	0	0	0	0
LOC645969	0	0	0	0	0	0
LOC401002	0	0	0	0	0	0
OSBPL1A	220	144	317	710	248	299
SPRN	0	0	0	0	0	0
NUMA1	825	839	641	1714	761	1041
TSPY5P	0	0	0	0	0	0
LOC728752	0	0	0	0	0	0
ZNRD1	0	0	0	0	0	0
RNU6-1267P	0	0	0	0	0	0
LOC728755	0	0	0	0	0	0
TSPY6P	0	0	0	0	0	0
SPTB	16	0	0	127	10	27
ADORA2A	0	0	0	2	1	0
RNU6-1268P	0	0	0	0	0	0
ADORA2B	1	0	0	13	0	1
SPATC1	0	0	1	0	1	1
TMEM5-AS1	0	0	0	0	0	0
RNU6-1264P	0	0	0	0	0	0
TSPY7P	0	0	0	0	0	0
RPL13AP10	0	0	0	0	0	0
RPL13AP11	0	0	0	0	0	0
ZNRF1	19	16	19	31	16	101
ZNRF2	93	91	71	126	49	56
ZNRF3	52	72	35	88	39	265
LOC728730	39	33	23	16	35	11
ZNRF4	0	0	0	0	0	0
FEM1C	25	27	11	23	27	23
TM4SF19-AS1	0	0	0	4	0	0
FEM1A	0	0	0	0	0	0
LOC728739	0	0	0	0	0	0
FEM1B	25	47	47	71	31	34
RNU6-1265P	0	0	0	0	0	0
TSPY9P	0	0	0	0	0	0
POU2AF1	17	0	3	56	9	0
RNU6-1266P	0	0	0	0	0	0
LOC728743	7	5	0	8	2	5
OR56B3P	0	0	0	0	0	0
SIGLEC18P	0	1	0	0	0	0
LOC151484	0	0	0	0	0	0
SPZ1	0	0	0	0	0	0
LOC728715	5	9	0	43	1	3
SPA17	3	0	0	12	1	3
TBC1D22A	157	207	125	259	176	854
TBC1D22B	55	37	38	129	58	87
OR56B2P	0	0	0	0	0	0
UNC93A	50	43	17	0	34	1
LOC151475	0	0	0	0	0	0
CDC37L1-AS1	1	0	2	0	1	0
FLJ36000	0	0	0	0	0	0
LOC440514	0	0	0	0	0	0
NUMBL	30	10	16	181	28	954
RNU6-1257P	0	0	0	0	0	0
LOC391136	0	0	0	0	0	0
SIGLEC17P	1	0	4	0	0	1
RNU6-1258P	0	0	0	0	0	0
MIR219B	0	0	0	0	0	0
GNL2P1	0	0	0	0	0	0
FJX1	0	0	0	0	0	4
GNAI3	259	325	379	251	463	247
GNAI1	197	171	142	319	212	130
GNAI2	966	994	861	1564	837	1017
LOC151457	0	0	0	0	0	0
MIR216A	0	0	0	0	0	0
MIR216B	0	0	0	0	0	0
YARS2	41	39	24	51	30	28
TRNAN-GUU	0	0	0	0	0	0
CARS2	168	127	215	339	208	236
VCPIP1	48	54	49	71	36	20
IRAK1	125	452	156	1135	124	990
IRAK2	54	226	97	38	165	667
TRT-TGT6-1	0	0	0	0	0	0
GNAO1	196	67	128	9	125	0
SDR16C6P	0	0	0	0	0	0
IRAIN	0	0	0	0	0	0
TRA-AGC2-2	0	0	0	0	0	0
TRA-AGC2-1	0	0	0	0	0	0
LOC101927402	0	0	0	0	0	0
LOC440570	0	0	0	0	0	0
LOC101927400	7	7	10	10	12	1
LOC101927401	0	0	0	0	0	3
LOC101927406	1	0	0	0	0	0
LOC101927404	0	0	0	0	0	0
LOC101927405	0	0	0	0	0	0
LOC283172	0	0	0	0	0	0
LOC440568	0	0	0	0	0	0
CARMN	21	7	6	20	33	18
TRAPPC2P2	0	0	0	0	0	0
LOC101927413	0	0	1	0	0	0
LOC101927414	2	0	0	0	0	1
TRAPPC2P3	0	0	0	0	0	0
LOC101927411	0	0	0	0	0	0
TRAPPC2P4	0	0	0	0	0	0
LOC101927412	1	0	0	0	0	0
TRAPPC2P5	0	0	0	0	0	0
LOC101927417	0	0	0	3	0	0
LOC101927418	0	0	0	0	0	0
LOC101927415	0	0	0	0	0	0
LOC101927416	0	0	0	0	0	0
LOC283177	85	43	54	0	26	2
IRAK3	65	7	38	42	51	16
IRAK4	101	88	76	152	116	26
LOC101927410	0	0	0	0	0	0
TRAPPC2P7	0	0	0	0	0	0
TRAPPC2P8	0	0	0	0	0	0
TRAPPC2P9	0	0	0	0	0	0
LOC101927419	0	0	0	0	0	0
GNB1L	8	10	2	16	5	26
LOC101927424	0	0	0	0	0	0
LOC101927429	0	4	0	2	1	1
LOC101927420	0	3	1	0	0	0
LOC101927421	0	0	0	0	0	0
LOC283194	8	14	2	14	3	5
LOC101927436	0	0	0	0	0	0
LOC101927434	0	0	0	0	0	0
LOC101927439	0	4	0	0	0	0
LOC101927437	0	0	0	0	0	0
LOC101927438	0	0	0	0	0	0
MRPS23P1	0	0	0	0	0	0
LOC101927431	0	0	0	0	0	0
LOC101927432	1	2	0	1	0	0
LOC101927430	0	0	0	0	0	0
CARM1	105	177	105	410	111	281
TRC-GCA6-1	0	0	0	0	0	0
LOC101927566	9	0	0	0	1	5
ATP5A1P4	0	0	0	0	0	0
ATP5A1P5	0	0	0	0	0	0
LOC101927560	3	0	0	5	1	2
HNRNPU	1250	2117	1310	3525	1853	2456
HNRNPR	44	14	27	32	89	9
ATP5A1P7	0	0	0	0	0	0
ATP5A1P2	0	0	0	0	0	0
LOC101927562	0	0	0	0	0	0
ATP5A1P3	0	0	0	0	0	0
ATP5A1P8	0	0	0	0	0	0
MIR22HG	0	1	0	0	0	0
LOC101927579	0	0	0	0	0	0
LOC101927577	0	0	0	0	0	0
LOC101927571	20	14	12	6	14	1
LOC101927575	0	0	1	0	0	0
LOC101927572	0	2	2	1	0	15
LOC101927573	2	0	0	3	2	0
GAS1RR	8	2	2	2	1	0
ASTN2	39	14	15	31	16	38
ASTN1	6	1	4	0	9	0
LOC101927587	9	1	3	14	11	0
LOC101927588	0	0	0	0	0	0
MID1IP1-AS1	0	0	0	0	0	0
LOC283387	0	0	0	0	0	0
LOC101927580	0	0	0	0	0	0
LOC100859919	0	0	0	0	0	0
LOC101927583	0	0	0	0	0	0
LOC101927584	0	0	0	0	0	0
NCKAP1L	556	100	504	778	682	418
PLEK2	6	11	4	169	45	24
NHEJ1	38	35	29	43	30	37
LOC101927598	0	0	0	0	0	0
LOC101927592	0	7	0	0	1	0
LOC101927596	0	0	0	0	0	0
PAFAH2	72	70	117	73	116	83
LOC101927595	2	0	3	2	2	3
HNRNPL	130	146	122	318	161	229
SQLE	246	1342	61	252	236	234
HNRNPM	400	737	610	1288	722	1018
HNRNPK	1466	1735	1742	2909	2022	1767
HNRNPF	131	192	209	469	170	643
HNRNPD	315	273	315	589	510	266
LYPLAL1-AS1	0	0	1	1	2	39
HNRNPC	825	1137	947	1822	1107	1726
DANCR	11	5	4	11	5	7
DAND5	0	0	0	8	0	1
RNU1-11P	0	0	0	0	0	0
ABCC10	96	133	90	281	81	426
ABCC11	16	69	27	1	47	28
RNU6-1270P	0	0	0	0	0	0
ABCC12	0	0	0	0	1	0
WASIR1	0	0	0	0	0	0
ABCC13	1	0	1	0	0	0
ZNF280D	509	490	382	602	528	207
CATIP	0	0	0	1	0	0
ZNF280A	0	0	0	0	0	0
ZNF280B	0	0	0	0	0	0
ZNF280C	40	67	39	117	57	26
TIMM9P2	0	0	0	0	0	0
DNAJC9-AS1	2	0	1	2	0	0
TIMM9P3	0	0	0	0	0	0
C9orf41-AS1	0	0	0	0	0	0
TIMM9P1	0	0	0	0	0	0
TALDO1P1	0	0	0	0	0	0
LOC100037267	0	0	0	0	0	0
LOC283335	6	11	3	11	5	9
LOC283332	0	0	0	0	0	0
RNU6-1271P	0	0	0	0	0	0
RNU1-13P	0	0	0	0	0	0
RNU1-14P	0	0	0	0	0	0
GLYCTK	296	556	413	32	403	313
LOC283352	0	7	0	0	0	0
WASIR2	0	0	0	0	0	0
VKORC1L1	20	15	12	41	7	38
RNU6-1274P	0	0	0	0	0	0
RN7SL709P	0	0	0	0	0	0
CHKB-AS1	7	6	1	9	1	5
TM7SF3	596	354	389	744	434	194
RNU1-15P	0	0	0	0	0	0
TM7SF2	334	727	296	173	123	350
SLCO2B1	1403	1613	2071	618	1077	712
NUP58P1	0	0	0	0	0	0
RNU6-1275P	0	0	0	0	0	0
THNSL1	22	15	20	3	22	2
RNU1-16P	0	0	0	0	0	0
RN7SL708P	0	0	0	0	0	0
THNSL2	99	142	143	151	105	117
SLCO2A1	21	39	8	28	10	17
RPEP1	0	0	0	0	0	0
RPEP2	0	0	0	0	0	0
RPEP3	0	0	0	0	0	0
MAGEL2	0	0	0	0	0	0
RPEP4	0	0	0	0	0	0
RPEP5	0	0	0	0	0	0
RPEP6	0	0	0	0	0	0
RNU6-1272P	0	0	0	0	0	0
RNU1-17P	0	0	0	0	0	0
RNU6-1273P	0	0	0	0	0	0
PLET1	0	0	0	0	0	0
RNU1-18P	0	0	0	0	0	0
ID2-AS1	8	2	10	10	17	0
RN7SL706P	0	0	0	0	0	0
EDNRB-AS1	0	0	0	0	0	0
RN7SL705P	0	0	0	0	0	0
TUBB4AP1	0	0	0	0	0	0
SIGLEC30P	0	0	0	0	0	0
RNU1-19P	0	0	0	0	0	0
RNU6-1279P	0	0	0	0	0	0
LOC728877	0	1	4	0	5	0
RN7SL704P	0	0	0	0	0	0
SIGLEC31P	0	0	0	0	0	0
FAAH2	100	56	224	55	104	76
MIR2355	0	0	0	0	0	0
ECEL1P2	0	0	0	0	0	0
ECEL1P3	0	0	0	0	0	0
MIR34AHG	1	1	1	1	0	4
ECEL1P1	0	0	0	0	0	0
PWARSN	11	1	4	0	6	0
RN7SL703P	0	0	0	0	0	0
FRRS1	358	612	402	101	618	74
RPEL1	0	0	0	0	0	0
RNU6-1276P	0	0	0	0	0	0
NLRC5	225	123	230	1125	273	1232
DENND3	90	25	90	267	116	414
NLRC3	29	7	25	66	45	16
NLRC4	7	2	23	21	31	19
ASTE1	42	62	22	41	25	25
RNU6-1277P	0	0	0	0	0	0
LOC728853	0	0	0	0	0	0
FKTN	61	55	37	172	52	46
MLXIP	18	2	1	7	12	8
FKRP	4	8	9	8	8	40
RN7SL702P	0	0	0	0	0	0
NCKAP5L	44	32	37	182	30	204
DOLPP1	30	66	59	48	44	51
RNU6-1278P	0	0	0	0	0	0
IFI27L1	2	0	0	1	0	1
IFI27L2	3	0	1	1	0	0
MAGEA9	0	0	0	0	0	0
MAGEA8	0	0	0	0	0	0
TBC1D10C	30	18	11	52	20	16
MAGEA1	0	2	0	2	0	0
MAGEA2	0	0	0	0	0	0
MAGEA5	0	0	0	0	0	0
MAGEA6	0	1	0	0	0	0
TBC1D10A	41	58	60	69	60	147
MAGEA3	0	1	0	2	0	0
MAGEA4	0	0	0	0	0	0
TBC1D10B	42	37	36	179	44	147
RN7SL700P	0	0	0	0	0	0
TEDDM2P	0	0	0	0	0	0
MAGEB2	0	0	0	0	0	0
LOC391048	0	0	0	0	0	0
MAGEB3	0	0	0	0	0	0
MIR2276	0	0	0	0	0	0
MIR2277	0	0	0	0	0	0
MIR2278	0	0	0	0	0	0
MAGEB1	0	0	0	0	0	0
MAGEB6	0	0	0	0	0	0
MAGEB4	0	0	0	0	0	0
MAGEB5	0	0	0	0	0	0
CASZ1	25	15	20	133	35	76
DCUN1D5	29	57	32	119	47	83
MAGED1	338	285	271	2285	274	370
LOC728807	0	0	3	0	6	1
DCUN1D3	20	10	18	29	27	24
DCUN1D4	243	186	258	152	258	89
DCUN1D1	284	383	282	197	357	95
DCUN1D2	28	45	30	43	34	25
SIGLEC28P	0	0	0	0	0	0
RNU6-1269P	0	0	0	0	0	0
MAGEC3	0	0	0	0	0	0
MAGEC1	0	0	0	2	0	0
LOC728815	0	0	0	0	0	0
MAGEC2	0	2	0	0	0	0
LOC728811	0	0	0	0	0	0
ZRANB3	48	62	45	97	45	22
ZRANB1	265	483	291	192	304	129
ZRANB2	342	491	381	461	459	331
MAGEE1	0	0	0	0	0	0
MAGEE2	0	0	0	0	0	0
SIGLEC29P	0	0	0	0	0	0
LOC391020	0	0	0	0	0	0
MAGED4	0	0	0	4	0	4
MAGED2	324	292	192	1178	196	354
LOC728825	0	0	0	0	0	0
VKORC1P2	0	0	0	0	0	0
MAGEF1	0	0	0	2	0	0
SRA1	49	133	80	73	79	203
SGF29	81	96	80	87	82	142
VKORC1P1	0	0	0	0	0	0
SIGLEC26P	0	0	0	0	0	0
SLC22A12	0	0	0	0	0	2
SLC22A13	0	0	0	0	0	0
MIR3680-1	0	0	0	0	0	0
SLC22A14	1	4	0	0	0	0
MIR3680-2	0	0	0	0	0	0
SLC22A15	15	5	11	64	7	145
SLC22A16	0	0	0	0	0	0
SLC22A17	11	4	5	6	4	2
SLC22A18	62	149	55	39	32	185
SLC22A10	438	64	490	2	159	72
SLC22A11	0	9	0	2	0	13
PPRC1	58	92	91	206	132	873
LOC391092	0	0	0	0	0	0
SIGLEC27P	0	0	0	0	0	0
SLC22A23	116	193	168	205	139	476
SLC22A24	4	1	4	0	0	0
SLC22A25	511	533	293	0	354	34
RGS7BP	32	6	3	0	4	0
LOC100507747	0	0	0	2	0	0
SLC22A20	1	0	1	1	1	3
TRA-AGC1-1	0	0	0	0	0	0
MAGEH1	0	0	0	0	0	0
SIGLEC24P	0	0	0	0	0	0
SLC22A31	0	0	0	2	0	1
UBL4A	15	24	8	62	10	229
UBL4B	0	0	0	0	0	0
SIGLEC25P	0	0	0	0	0	0
HILS1	0	0	0	0	0	0
KDM1A	295	258	275	549	345	221
KDM1B	141	155	145	268	184	282
LOC440489	0	0	0	0	0	0
GAS2L3	40	41	26	172	43	66
KDM2A	594	1166	578	1207	663	1048
KDM2B	211	176	202	555	192	556
MRPS22P1	0	0	0	0	0	0
GTSCR1	0	0	0	0	0	0
RAP1BL	0	0	0	0	0	0
LOC101927501	0	0	0	0	0	0
ARL4AP2	0	0	0	0	0	0
LOC101927502	1	0	0	1	0	0
LOC103156999	0	0	0	0	0	0
ARL4AP1	0	0	0	0	0	0
LOC101927505	0	0	0	0	0	1
LOC101927506	0	1	0	0	1	0
LOC101927503	1	0	0	1	0	0
LOC101927504	0	0	0	0	0	0
CSNK1A1P1	4	0	5	0	1	0
CSNK1A1P2	0	0	0	0	0	0
CSNK1A1P3	0	0	0	0	0	0
NLRP8	0	0	0	0	0	0
NLRP9	0	0	0	0	0	0
NLRP6	2	4	3	1	4	0
NLRP7	0	0	0	0	0	0
NLRP4	0	0	0	0	0	0
NLRP5	0	0	0	0	0	0
NLRP2	0	0	0	0	0	0
LOC101927509	1	0	0	0	3	0
NLRP3	19	0	6	31	18	38
NLRP1	151	79	60	150	115	70
GAS2L1	15	36	19	64	17	201
ST3GAL5-AS1	0	0	1	2	0	0
GAS2L2	0	0	0	1	0	0
LOC101927512	0	0	0	0	0	0
LOC101927513	0	0	0	0	0	0
LOC101927510	0	0	0	0	0	0
LOC101927511	0	2	4	1	0	0
LOC100532749	0	0	0	0	0	0
LOC101927514	0	0	0	0	0	0
CASS4	8	3	6	9	8	1
LOC101927518	0	0	0	0	0	0
BMPR1B	5	3	6	4	12	0
BMPR1A	245	240	120	224	197	106
LOC101927523	0	0	0	0	0	0
MUS81	92	82	98	335	106	432
KDM5A	739	677	550	1269	766	1025
KDM5B	292	486	177	890	290	406
LOC101927521	0	0	0	0	0	0
KDM5C	430	562	375	1909	452	1806
LOC101927522	0	0	0	0	0	2
KDM5D	415	311	381	1075	479	834
RSU1P3	0	0	0	0	0	0
LOC101927525	1	0	1	14	2	0
LOC101927526	0	0	0	0	0	0
HS2ST1	86	131	120	230	101	100
CASP9	19	48	34	102	33	56
FLCN	191	154	158	274	116	764
CASP7	53	40	83	83	39	27
CASP8	153	190	116	263	152	208
CASP5	2	0	4	7	3	0
CASP6	48	37	49	45	38	25
CASP3	82	78	69	160	92	32
CASP4	154	100	200	510	217	103
CASP1	152	23	107	318	169	47
LOC440446	0	0	0	0	0	0
CASP2	87	72	56	327	68	202
KDM6A	264	289	268	1075	358	183
SRGN	172	30	180	236	155	74
KDM6B	178	131	211	325	365	481
LOC101927532	0	0	0	0	0	0
LOC101927533	0	0	0	0	0	0
LOC101927538	0	0	0	0	0	0
LOC101927539	0	0	0	0	0	0
SPATS1	2	0	1	0	0	2
LOC101927536	1	0	1	0	0	0
SPATS2	119	92	39	242	88	103
LOC283299	0	0	0	3	0	0
LOC101927531	0	0	0	0	0	0
CASQ2	7	2	0	0	7	0
RSU1P1	0	0	0	0	0	0
RSU1P2	0	0	0	0	0	0
CASQ1	0	0	0	1	2	3
LOC440434	112	110	72	215	104	79
KDM7A	277	294	254	208	567	176
TRC-GCA5-1	0	0	0	0	0	0
LOC101927543	0	0	0	0	0	0
KDM3A	408	389	250	604	359	361
KDM3B	492	550	468	760	551	1540
LOC101927549	0	0	0	0	0	0
LOC101927548	0	0	0	0	0	0
LOC101927542	0	0	0	0	0	0
TBRG4	99	175	144	266	89	702
TBRG1	118	116	115	158	100	93
GNA13	50	77	53	107	72	132
GNA14	87	6	29	15	63	1
GNA15	12	2	9	25	19	10
GNA11	117	165	87	195	102	274
GNA12	25	37	23	118	15	85
ZNF286B	2	1	0	3	2	2
RAP1AP	0	0	0	0	0	0
ZNF286A	13	7	9	22	20	49
LOC101927556	0	0	0	0	1	0
KDM4A	374	577	260	762	268	383
LOC101927557	0	0	0	0	0	0
LOC440461	2	0	0	0	3	0
KDM4B	162	251	264	425	189	273
KDM4C	403	297	338	402	456	159
LOC101927555	0	0	0	0	0	0
KDM4D	1	0	0	1	0	0
KDM4E	0	0	0	0	0	0
LOC101927558	0	0	0	0	0	0
LOC101927552	0	0	0	0	0	0
LOC101927553	0	0	0	0	0	0
LOC101927550	17	5	8	20	15	8
SHFM1P1	0	0	0	0	0	0
ZNF285B	0	0	0	0	0	0
LOC101927204	7	3	0	10	1	13
DDX18P1	0	0	0	0	0	0
DDX18P2	0	0	0	0	0	0
DDX18P3	0	0	0	0	0	0
LOC101927202	0	0	0	2	0	4
DDX18P4	0	0	0	0	0	0
DDX18P5	0	0	0	0	0	0
DDX18P6	0	0	0	0	0	0
LOC101927209	1	11	0	0	0	1
LOC101927207	0	0	0	0	0	0
LOC101927200	0	0	0	0	0	0
VPREB3	0	0	0	2	0	1
VPREB1	0	0	0	0	0	0
HCCAT5	0	0	0	0	0	0
LOC101927216	11	49	28	0	22	1
LOC101927213	3	0	0	1	1	0
RBFOX1	0	0	0	0	0	0
RBFOX2	41	61	12	24	11	90
RBFOX3	0	0	0	0	0	0
LOC101927211	0	0	0	1	0	0
USP2-AS1	2	9	2	1	0	0
FLG2	0	0	0	0	0	0
DDX39A	128	126	83	523	108	469
DDX39B	0	0	0	0	0	0
LOC101927226	1	0	1	0	1	0
CELA3A	0	0	0	0	0	0
LOC101927227	0	0	0	0	0	0
CELA3B	0	0	0	0	0	0
ABCB1	710	1526	907	2004	856	513
ABCB6	135	453	209	262	172	353
ABCB7	208	170	173	275	184	105
ABCB4	705	5371	4322	112	2131	88
FLII	455	416	715	1354	554	3337
PRDX3P3	0	0	0	0	0	0
LOC101927228	0	0	0	0	0	0
LOC101927229	0	15	0	2	0	0
ABCB5	0	7	0	0	2	6
PRDX3P4	0	0	0	0	0	0
ABCB8	85	175	103	277	80	613
OR4D12P	0	0	0	0	0	0
TAPBPL	126	88	140	132	88	145
ABCB9	2	3	4	26	6	12
IQGAP1	1285	433	896	3958	1488	939
IQGAP2	2578	2999	3805	272	4496	995
IQGAP3	11	208	16	757	6	1710
PCNX3	242	329	232	1131	219	1359
PCNX4	193	181	95	455	148	52
PCNX1	1092	799	714	1181	816	323
PCNX2	127	107	32	612	106	111
JHDM1D-AS1	0	0	0	0	0	0
MTCYBP1	0	0	0	0	0	0
MTCYBP2	0	0	0	0	0	0
MTCYBP3	0	0	0	0	0	1
MTCYBP4	0	0	0	0	0	0
MTCYBP5	0	0	0	0	0	0
MTCYBP7	0	0	0	0	0	0
MTCYBP8	0	0	0	0	0	0
MTCYBP9	0	0	0	0	0	0
ABCA1	2665	1795	2773	1740	3305	4584
LOC101927237	0	0	0	0	2	0
ABCA2	639	466	604	1172	361	2396
LOC101927238	0	4	0	0	1	0
LOC101927235	0	0	0	0	0	0
SRMS	0	0	0	6	0	0
ABCA5	949	2124	930	166	1267	224
ABCA6	4160	4796	3578	115	4458	755
LOC101927239	0	0	0	0	0	0
ABCA3	23	65	28	157	37	61
ABCA4	19	32	25	9	11	723
ABCA9	1116	840	743	64	826	23
LOC101927230	0	0	0	1	0	3
ABCA7	149	122	83	519	105	548
ABCA8	1763	845	2323	76	1780	224
LOC101927234	0	0	0	0	0	0
FLI1	61	21	35	103	75	37
LOC101927248	0	0	0	0	0	0
SRPX	188	6	15	17	51	1
LOC101927247	0	0	0	0	0	0
GPM6BP1	0	0	0	0	0	0
GPM6BP2	0	0	0	0	0	0
GPM6BP3	0	0	0	0	0	0
LOC101927241	0	0	0	0	0	0
LOC101927244	0	0	0	0	0	0
LOC101927245	0	1	2	5	2	0
LOC283440	0	0	1	1	0	0
RNU6-1282P	0	0	0	0	0	0
LOC101927243	1	0	0	3	1	0
LMBR1	223	380	289	359	266	254
OFD1	303	263	210	611	354	173
LOC101927259	0	0	0	0	0	0
SS18	160	303	148	240	159	74
LOC101927257	0	0	0	0	0	0
LOC101927252	5	5	8	5	8	8
LOC101927250	0	0	0	0	0	0
RNU6-1283P	0	0	0	0	0	0
LOC101927256	0	0	0	0	0	0
SRP9	89	68	35	141	38	102
LOC101927253	0	0	0	0	0	0
PRDX3P1	0	0	0	0	0	0
PRDX3P2	0	0	0	0	0	0
MIR1285-1	0	0	0	0	0	0
MIR1285-2	0	0	0	0	0	0
LOC101927268	2	1	1	1	0	0
LOC101927269	28	16	22	4	25	0
SRRT	339	453	390	1019	352	1147
LOC101927262	1	0	0	2	0	0
LOC101927263	2	0	1	5	0	0
LOC101927267	0	0	0	0	0	0
LOC101927264	0	0	0	0	0	0
RNU6-1280P	0	0	0	0	0	0
LOC728575	0	0	0	0	0	0
MIR3202-1	0	0	0	0	0	0
MIR3202-2	0	0	0	0	0	0
PDHA1P1	0	0	0	0	0	0
FLNA	3504	1425	1468	51577	2673	10124
FLNB	2233	3738	2735	4110	2578	6218
FLNC	37	31	2	838	13	1326
FABP9	0	0	0	0	0	0
LOC101927274	0	0	0	0	0	0
LOC101927272	2	2	1	0	1	0
LOC101927278	0	0	0	0	0	0
RNU6-1281P	0	0	0	0	0	0
FABP1	1493	5030	5310	70	3043	6
FABP2	0	0	0	0	0	0
FABP3	19	2	12	23	19	158
LOC728587	0	0	0	0	0	0
FABP4	75	76	4	15	14	20
FABP5	0	3	1	9	3	17
LOC101927281	0	0	0	0	0	0
FABP6	0	0	0	0	0	0
FABP7	0	0	0	0	0	0
SRRD	39	84	45	65	50	95
LOC101927284	0	0	1	0	0	0
RNU6-1286P	0	0	0	0	0	0
LOC101927285	0	1	0	0	0	0
LOC101927282	0	4	0	0	0	0
LOC101927283	1	0	0	0	0	0
LOC101927286	0	0	0	0	0	0
LOC728554	0	1	0	0	0	0
LOC101927292	1	0	0	0	0	0
LOC401218	0	0	0	0	0	0
RNU6-1287P	0	0	0	0	0	0
LOC101927296	0	0	0	0	0	0
LOC101927293	4	0	0	2	0	0
LOC101927297	0	0	0	0	0	0
RNU6-1288P	0	0	0	0	0	0
RNU6-1284P	0	0	0	0	0	0
RN7SL719P	0	0	0	0	0	0
RCC1L	117	191	155	207	129	525
SLCO1B1	3776	5329	5085	66	5748	149
MIR4520-1	0	0	0	0	0	0
MIR4520-2	0	0	0	0	0	0
HMGN2P1	0	0	0	0	0	0
SLCO1B3	1222	1815	1489	44	2086	1
HMGN2P4	0	0	0	1	0	0
HMGN2P5	0	0	0	0	0	0
HMGN2P2	0	0	0	0	0	0
HMGN2P3	0	0	0	1	0	0
HMGN2P8	0	0	0	0	0	0
LOC728533	0	0	0	1	0	0
HMGN2P9	0	0	0	0	0	0
LOC728535	9	8	10	3	1	0
HMGN2P6	0	0	0	0	0	0
HMGN2P7	0	0	0	0	0	0
RNU6-1285P	0	0	0	0	0	0
LOC728540	0	0	0	0	0	0
SLCO1A2	3	0	43	1	17	40
LOC728549	0	0	0	0	0	0
MYCBPAP	3	0	1	14	1	10
CNN2P12	0	0	0	0	0	0
CNN2P10	0	0	0	0	0	0
CNN2P11	0	0	0	0	0	0
FLT1	249	425	333	352	388	162
FLT3	28	1	13	15	49	0
FLT4	141	93	203	143	195	102
RNU6-809P	0	0	0	0	0	0
RN7SL717P	0	0	0	0	0	0
RNU6-808P	0	0	0	0	0	0
LOC645763	0	0	0	0	0	0
CFC1B	0	0	0	0	0	0
LOC728519	0	0	0	0	0	0
ATP11A-AS1	0	0	0	0	0	0
SLCO1B7	88	180	50	1	144	2
LOC645749	0	0	0	0	0	0
SLCO1C1	0	2	0	2	0	0
RNU6-807P	0	0	0	0	0	0
CYP2C63P	0	0	0	0	0	0
LOC645752	13	2	5	18	3	0
LOC728526	0	0	0	0	0	0
TIMM8AP1	0	0	0	0	0	0
RN7SL715P	0	0	0	0	0	0
PCOLCE2	87	368	59	25	105	108
DSPA2D	0	0	0	0	0	0
RNU6-1289P	0	0	0	0	0	0
CYP2C60P	0	0	1	0	0	1
AKAIN1	0	0	0	0	0	0
RN7SL714P	0	0	0	0	0	0
HIP1R	220	325	225	956	219	1578
CYP2C61P	0	0	0	0	0	0
LOC645773	0	0	0	0	0	0
LOC728506	0	0	0	0	0	0
RN7SL713P	0	0	0	0	0	0
SHQ1P1	0	0	0	0	0	0
RNU6-804P	0	0	0	0	0	0
GRK6P1	0	0	0	0	0	0
LOC401177	0	0	0	0	0	0
LOC401176	0	0	0	0	0	0
LOC645680	0	0	0	0	0	0
RN7SL712P	0	0	0	0	0	0
TRI-TAT2-1	0	0	0	0	0	0
TRI-TAT2-2	0	0	0	0	0	0
RNU6-803P	0	0	0	0	0	0
TRI-TAT2-3	0	0	0	0	0	0
LOC100507616	4	0	0	1	0	0
IGHVIII-67-4	0	0	0	0	0	0
RN7SL711P	0	0	0	0	0	0
IGHVIII-67-2	0	0	0	0	0	0
IGHVIII-67-3	0	0	0	0	0	0
RNU6-806P	0	0	0	0	0	0
LOC401191	5	2	1	2	3	0
DANT2	1	1	0	3	0	0
ST8SIA4	48	9	38	70	57	11
ST8SIA5	0	0	0	1	0	0
ST8SIA6	6	3	5	1	1	1
A2M	85213	28716	81487	3302	57725	34009
LL22NC03-102D1.18	1	0	3	0	3	4
LOC100507606	0	0	0	0	0	0
ST8SIA1	4	0	1	10	3	0
ST8SIA2	0	0	0	0	0	0
ST8SIA3	0	0	0	0	0	0
HSPA12A	17	10	6	46	21	52
